71627;2322625;47983;307058
68098;2342599;47902;277415
63860;2362746;47403;265361
56804;2383065;45888;240445
60853;2403559;47704;268303
64902;2424230;49519;296160
60408;2451997;49522;291327
61150;2471990;49498;297306
50989;2490878;49498;245570
56043;2508698;49474;297667
52596;2527087;47681;271113
48445;2544315;45888;247150
57913;2560675;45888;295340
46972;2576596;45888;289192
