61714;2322625;47983;354172
61257;2342599;47902;351847
63988;2362746;47403;366271
64219;2383065;45888;368509
66526;2403559;47704;409258
68832;2424230;49519;450006
67536;2451997;49522;450685
68558;2471990;49498;445033
62277;2490878;49498;400235
68594;2508698;49474;461291
68248;2527087;47681;461306
70289;2544315;45888;478930
74443;2560675;45888;505138
71172;2576596;45888;493793
