0.0201;0.2322625;0.47983;0.0276
0.011;0.2342599;0.47902;0.0225
0.0131;0.2362746;0.47403;0.0134
0.0382;0.2383065;0.45888;0.0391
0.0603;0.2403559;0.47704;0.0626
0.0823;0.242423;0.49519;0.0861
0.0751;0.2451997;0.49522;0.0781
0.0545;0.247199;0.49498;0.0677
0.0115;0.2490878;0.49498;0.0143
0.0503;0.2508698;0.49474;0.0653
0.0331;0.2527087;0.47681;0.049
0.029;0.2544315;0.45888;0.0359
0.0602;0.2560675;0.45888;0.0964
0.0068;0.2576596;0.45888;0.0117
